CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast12Months,SatisfactionScore,Churn
CUST-06822,Female,27,No,No,Yes,53,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),75.13,4287.26,1,5,No
CUST-06823,Female,18,No,No,No,29,Yes,DSL,No,No,No,No,Yes,No,One Year,Yes,Electronic Check,64.52,1957.25,1,5,No
CUST-06824,Male,18,No,No,No,23,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),30.14,677.23,0,4,No
CUST-06825,Female,43,No,Yes,No,30,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),28.71,907.28,1,4,Yes
CUST-06826,Female,82,Yes,Yes,No,46,Yes,DSL,No,Yes,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),76.26,3626.59,0,4,No
CUST-06827,Female,74,Yes,Yes,No,68,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,103.54,6800.97,1,4,No
CUST-06828,Male,29,No,Yes,No,8,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,85.97,683.98,1,5,No
CUST-06829,Male,47,No,Yes,No,22,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Mailed Check,95.31,2146.39,0,5,No
CUST-06830,Male,22,No,Yes,No,43,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),81.53,3461.66,1,4,Yes
CUST-06831,Female,24,No,No,No,8,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-Month,No,Credit Card (Automatic),72.39,577.25,0,5,No
CUST-06832,Male,26,No,No,No,72,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One Year,No,Mailed Check,70.97,5189.97,1,4,No
CUST-06833,Male,41,No,No,No,22,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),85.07,1917.0,1,3,No
CUST-06834,Female,42,No,No,No,72,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,97.63,7000.21,2,5,Yes
CUST-06835,Male,49,No,No,No,7,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,No,Bank Transfer (Automatic),105.15,724.34,1,5,Yes
CUST-06836,Female,56,No,Yes,No,52,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,33.09,1682.13,0,5,No
CUST-06837,Female,40,No,Yes,No,15,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,24.97,408.51,0,4,Yes
CUST-06838,Male,46,No,Yes,Yes,27,Yes,DSL,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),76.5,1910.0,0,5,No
CUST-06839,Male,27,No,Yes,No,40,Yes,DSL,No,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),66.92,2793.41,0,5,No
CUST-06840,Female,23,No,No,No,49,Yes,DSL,No,No,No,No,Yes,Yes,One Year,No,Mailed Check,67.78,3303.75,1,4,No
CUST-06841,Male,21,No,No,No,36,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,64.12,2319.36,1,4,Yes
CUST-06842,Female,55,No,No,No,26,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,72.3,1908.06,4,4,No
CUST-06843,Male,40,No,No,No,29,Yes,Fiber Optic,No,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,89.6,2676.35,0,5,No
CUST-06844,Male,18,No,No,No,72,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,25.22,1781.4,0,3,No
CUST-06845,Male,44,No,No,No,55,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),101.09,5697.25,2,4,Yes
CUST-06846,Female,25,No,No,Yes,12,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Mailed Check,82.91,1062.55,0,4,Yes
CUST-06847,Male,72,Yes,Yes,No,29,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Bank Transfer (Automatic),86.28,2396.73,1,4,No
CUST-06848,Male,36,No,Yes,Yes,37,Yes,DSL,No,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,77.86,3070.85,0,4,Yes
CUST-06849,Male,56,No,No,Yes,2,Yes,DSL,Yes,No,No,Yes,No,Yes,One Year,No,Electronic Check,80.22,154.4,0,5,No
CUST-06850,Male,62,No,No,No,59,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic Check,80.0,4306.91,0,4,No
CUST-06851,Male,30,No,No,No,13,Yes,DSL,No,No,No,Yes,No,Yes,Two Year,Yes,Mailed Check,73.84,910.68,0,5,No
CUST-06852,Female,46,No,Yes,Yes,16,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),84.98,1407.87,1,4,No
CUST-06853,Female,54,No,No,Yes,10,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),78.43,790.36,2,5,No
CUST-06854,Male,47,No,Yes,No,52,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,103.19,5622.51,3,3,No
CUST-06855,Female,51,No,Yes,No,42,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,No,Electronic Check,99.83,4326.53,0,4,No
CUST-06856,Female,24,No,No,No,54,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),89.77,4856.85,0,4,No
CUST-06857,Female,54,No,No,No,71,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card (Automatic),74.31,5507.26,0,5,Yes
CUST-06858,Female,37,No,Yes,No,32,Yes,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),76.76,2449.37,2,5,No
CUST-06859,Male,51,No,Yes,No,18,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),31.94,576.98,0,3,Yes
CUST-06860,Female,60,No,Yes,Yes,32,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Electronic Check,110.01,3404.17,1,5,No
CUST-06861,Female,56,No,Yes,No,16,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card (Automatic),62.85,988.37,0,4,No
CUST-06862,Female,51,No,Yes,No,40,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,95.31,3735.63,2,4,No
CUST-06863,Male,55,No,No,Yes,61,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),102.8,5978.63,2,5,No
CUST-06864,Female,56,No,No,No,13,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),105.58,1289.41,4,3,No
CUST-06865,Female,69,Yes,Yes,No,32,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,79.9,2517.15,1,4,Yes
CUST-06866,Female,44,No,No,Yes,25,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),85.55,2221.73,0,5,Yes
CUST-06867,Male,48,No,No,Yes,26,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Automatic),97.33,2537.33,0,5,Yes
CUST-06868,Male,60,No,Yes,Yes,52,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,98.98,4885.62,2,4,No
CUST-06869,Female,37,No,Yes,No,38,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),56.38,2144.68,0,4,No
CUST-06870,Male,24,No,Yes,No,22,Yes,Fiber Optic,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),86.1,1783.31,1,4,No
CUST-06871,Male,53,No,Yes,No,24,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),81.28,1980.39,0,5,Yes
CUST-06872,Female,42,No,No,No,29,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,104.0,2992.23,2,3,No
CUST-06873,Female,26,No,No,No,28,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),86.42,2444.46,1,5,Yes
CUST-06874,Male,53,No,No,No,29,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,64.79,1953.33,1,3,No
CUST-06875,Male,68,Yes,Yes,No,46,Yes,DSL,No,Yes,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),72.87,3425.17,2,4,No
CUST-06876,Male,19,No,No,No,9,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),88.23,796.81,2,4,Yes
CUST-06877,Male,61,No,Yes,No,38,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Automatic),103.26,3985.87,0,4,Yes
CUST-06878,Male,18,No,No,No,41,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Two Year,No,Credit Card (Automatic),102.49,4064.6,0,5,Yes
CUST-06879,Female,39,No,No,No,72,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,39.43,2992.35,0,4,No
CUST-06880,Female,74,Yes,Yes,No,25,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,25.67,635.48,1,5,No
CUST-06881,Male,40,No,No,Yes,38,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),29.51,1111.65,2,2,No
CUST-06882,Male,46,No,No,No,51,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),97.66,5278.3,1,3,No
CUST-06883,Female,57,No,No,No,37,Yes,DSL,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),88.16,3226.2,0,4,No
CUST-06884,Male,18,No,No,No,4,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,92.12,369.31,2,4,No
CUST-06885,Male,46,No,Yes,No,5,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,No,Electronic Check,65.55,337.01,1,4,Yes
CUST-06886,Male,46,No,Yes,Yes,24,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),114.86,2830.44,1,4,No
CUST-06887,Female,75,Yes,Yes,No,27,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,87.67,2441.71,2,3,No
CUST-06888,Male,25,No,No,No,34,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),99.13,3286.0,2,3,No
CUST-06889,Male,39,No,Yes,No,9,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,47.23,412.88,1,4,Yes
CUST-06890,Female,30,No,Yes,Yes,42,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Automatic),36.43,1538.38,1,3,Yes
CUST-06891,Male,28,No,No,Yes,9,Yes,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Credit Card (Automatic),74.88,676.84,1,4,No
CUST-06892,Male,63,No,Yes,No,37,No,DSL,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),59.08,2223.16,2,3,No
CUST-06893,Male,45,No,No,Yes,12,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),92.1,1094.31,1,4,No
CUST-06894,Female,36,No,Yes,Yes,40,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),86.59,3533.51,1,4,No
CUST-06895,Female,37,No,No,Yes,52,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,68.41,3564.65,1,4,Yes
CUST-06896,Female,36,No,Yes,No,14,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.29,1271.02,4,3,Yes
CUST-06897,Male,37,No,No,No,36,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card (Automatic),69.94,2483.06,1,4,No
CUST-06898,Male,25,No,No,Yes,31,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,107.66,3427.68,3,3,Yes
CUST-06899,Female,41,No,Yes,Yes,14,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),96.81,1339.1,2,4,No
CUST-06900,Female,39,No,Yes,No,8,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,81.46,674.77,0,2,Yes
CUST-06901,Male,33,No,No,No,42,No,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card (Automatic),53.56,2401.41,0,4,No
CUST-06902,Female,47,No,No,No,72,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),23.13,1704.87,0,5,No
CUST-06903,Female,49,No,Yes,No,22,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,59.52,1267.11,2,2,Yes
CUST-06904,Female,36,No,No,Yes,4,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,100.54,399.88,0,5,No
CUST-06905,Female,43,No,Yes,No,2,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,87.68,175.53,0,5,Yes
CUST-06906,Male,80,Yes,Yes,No,29,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),72.04,2171.81,3,3,No
CUST-06907,Male,79,Yes,Yes,No,7,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Automatic),98.45,647.41,0,5,Yes
CUST-06908,Male,28,No,No,No,5,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,68.62,340.16,0,5,Yes
CUST-06909,Male,30,No,Yes,No,14,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Transfer (Automatic),78.87,1057.8,2,4,No
CUST-06910,Female,28,No,Yes,Yes,42,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),18.0,728.19,0,5,No
CUST-06911,Female,62,No,Yes,No,39,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,107.75,4207.39,0,4,Yes
CUST-06912,Female,39,No,Yes,Yes,44,No,DSL,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card (Automatic),47.88,2151.98,0,4,No
CUST-06913,Male,49,No,No,No,18,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,86.05,1526.13,1,5,No
CUST-06914,Female,77,Yes,Yes,No,19,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic Check,91.67,1621.17,0,5,No
CUST-06915,Male,45,No,Yes,Yes,54,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Electronic Check,76.02,4336.64,1,5,No
CUST-06916,Female,56,No,Yes,No,21,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,88.67,1874.68,0,4,Yes
CUST-06917,Male,53,No,No,No,8,No,Fiber Optic,No,No,No,No,Yes,No,Two Year,No,Electronic Check,71.1,575.01,4,3,No
CUST-06918,Male,36,No,No,Yes,14,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,94.34,1344.82,1,5,Yes
CUST-06919,Male,62,No,No,No,44,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer (Automatic),73.45,3135.08,3,3,No
CUST-06920,Female,31,No,Yes,No,36,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,103.91,3883.94,0,5,No
CUST-06921,Male,66,Yes,Yes,No,23,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,No,Electronic Check,67.07,1547.67,1,5,No
CUST-06922,Male,36,No,Yes,No,6,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),100.28,595.83,0,4,Yes
CUST-06923,Male,37,No,No,Yes,36,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,Yes,Electronic Check,74.89,2763.88,1,5,No
CUST-06924,Female,28,No,No,No,20,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,80.69,1610.61,1,4,No
CUST-06925,Male,30,No,Yes,No,8,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,71.8,548.14,0,5,No
CUST-06926,Male,38,No,Yes,Yes,43,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,114.65,4858.87,2,2,Yes
CUST-06927,Male,18,No,No,No,21,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,73.8,1671.59,2,3,No
CUST-06928,Male,41,No,Yes,No,28,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Automatic),25.52,721.33,0,3,No
CUST-06929,Female,37,No,No,No,60,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Automatic),88.4,5315.59,1,3,No
CUST-06930,Female,58,No,Yes,No,33,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,95.23,3215.16,0,5,No
CUST-06931,Male,52,No,Yes,Yes,41,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Mailed Check,117.38,4891.19,0,5,No
CUST-06932,Female,34,No,Yes,No,27,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,117.45,3074.17,1,5,Yes
CUST-06933,Male,38,No,No,No,47,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,86.59,4084.73,3,4,No
CUST-06934,Female,41,No,Yes,Yes,10,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Credit Card (Automatic),58.74,570.36,1,4,No
CUST-06935,Male,69,Yes,Yes,No,6,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card (Automatic),91.21,578.96,2,4,No
CUST-06936,Male,32,No,No,No,9,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Transfer (Automatic),55.33,505.19,1,4,No
CUST-06937,Male,33,No,Yes,No,19,Yes,DSL,Yes,Yes,Yes,No,No,No,Two Year,Yes,Mailed Check,72.4,1394.86,0,5,No
CUST-06938,Male,27,No,Yes,Yes,41,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),98.2,4061.14,0,4,No
CUST-06939,Female,21,No,Yes,No,17,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,74.17,1233.18,2,4,Yes
CUST-06940,Female,50,No,No,Yes,40,Yes,DSL,No,Yes,Yes,No,No,No,One Year,Yes,Bank Transfer (Automatic),71.75,3087.95,1,5,No
CUST-06941,Female,48,No,Yes,No,29,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,99.24,2912.41,4,3,No
CUST-06942,Male,66,Yes,No,No,72,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Credit Card (Automatic),83.72,5886.46,2,4,Yes
CUST-06943,Female,62,No,No,No,30,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,60.09,1786.21,1,4,Yes
CUST-06944,Male,83,Yes,Yes,No,16,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,81.71,1337.93,0,5,Yes
CUST-06945,Female,44,No,Yes,No,37,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),71.14,2691.23,1,4,Yes
CUST-06946,Female,41,No,No,No,27,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),91.01,2445.74,0,4,No
CUST-06947,Male,24,No,No,Yes,10,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic Check,77.71,762.6,0,5,No
CUST-06948,Male,56,No,No,Yes,23,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,69.55,1611.52,2,4,No
CUST-06949,Male,47,No,Yes,Yes,23,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,No,Bank Transfer (Automatic),95.78,2144.59,1,5,No
CUST-06950,Female,55,No,No,No,24,Yes,DSL,No,No,Yes,No,No,No,One Year,Yes,Electronic Check,64.5,1509.28,2,4,No
CUST-06951,Female,27,No,No,No,11,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,104.56,1117.55,3,4,Yes
CUST-06952,Male,51,No,No,Yes,72,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),92.2,6474.5,0,5,No
CUST-06953,Female,48,No,Yes,No,7,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,34.1,229.59,2,4,Yes
CUST-06954,Female,47,No,No,No,60,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),82.01,4797.89,0,3,No
CUST-06955,Male,34,No,No,No,26,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card (Automatic),107.16,2722.34,1,4,Yes
CUST-06956,Female,64,No,No,No,12,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Bank Transfer (Automatic),88.39,1060.24,1,4,Yes
CUST-06957,Male,78,Yes,Yes,No,72,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),97.83,6841.44,1,5,No
CUST-06958,Female,27,No,No,No,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,95.66,101.87,2,4,No
CUST-06959,Male,57,No,Yes,No,12,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,66.01,781.78,0,4,No
CUST-06960,Female,18,No,Yes,No,22,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,99.79,2042.9,1,4,No
CUST-06961,Male,56,No,Yes,Yes,14,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Transfer (Automatic),77.75,1091.9,0,4,No
CUST-06962,Male,18,No,No,No,24,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,99.48,2452.9,0,4,No
CUST-06963,Male,37,No,Yes,No,39,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,87.01,3331.16,1,5,Yes
CUST-06964,Female,24,No,No,No,8,No,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Credit Card (Automatic),62.39,503.7,1,4,No
CUST-06965,Male,42,No,No,No,31,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),90.54,2868.54,3,4,Yes
CUST-06966,Female,58,No,No,No,42,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Electronic Check,111.9,4840.73,0,5,Yes
CUST-06967,Female,18,No,No,No,9,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer (Automatic),82.07,736.55,1,4,No
CUST-06968,Female,39,No,No,Yes,29,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,111.15,3239.82,1,4,No
CUST-06969,Female,37,No,Yes,No,23,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,118.25,2748.49,2,4,No
CUST-06970,Female,70,Yes,Yes,No,11,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.24,1022.43,0,3,No
CUST-06971,Male,52,No,Yes,Yes,12,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,96.85,1169.46,0,5,No
CUST-06972,Female,26,No,No,Yes,12,Yes,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,36.14,452.32,0,4,No
CUST-06973,Male,37,No,Yes,Yes,18,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),90.7,1665.26,3,4,No
CUST-06974,Female,70,Yes,Yes,No,18,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Mailed Check,102.8,1711.33,2,4,No
CUST-06975,Male,56,No,No,Yes,62,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Transfer (Automatic),73.69,4471.38,1,5,No
CUST-06976,Female,30,No,No,Yes,32,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card (Automatic),89.51,2758.66,0,4,Yes
CUST-06977,Female,41,No,No,Yes,33,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,49.81,1644.43,0,4,No
CUST-06978,Male,41,No,Yes,No,28,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,73.43,2056.12,0,5,No
CUST-06979,Female,36,No,No,No,30,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Bank Transfer (Automatic),91.85,2650.49,2,4,No
CUST-06980,Male,18,No,No,No,35,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Automatic),84.13,3020.56,1,4,No
CUST-06981,Male,34,No,No,No,10,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,89.92,965.69,1,4,Yes
CUST-06982,Female,67,Yes,No,Yes,23,No,None,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),24.7,566.19,1,4,No
